LslMarkerSourceTimestamp,LslLocalTimestamp,LocalTimestamp,EmotiBitTimestamp,PacketNumber,DataLength,TypeTag,ProtocolVersion,DataReliability,PI
1180.772685,1180.772667,1661327499.059471,119216.667,17794,3,PI,1,100,157839
1180.812606,1180.812588,1661327499.099392,119255.333,17794,3,PI,1,100,157858
1180.852527,1180.852509,1661327499.139313,119294.000,17794,3,PI,1,100,157861
1180.892276,1180.892258,1661327499.179062,119332.500,17812,2,PI,1,100,157893
1180.932025,1180.932007,1661327499.218811,119371.000,17812,2,PI,1,100,157917
1180.971602,1180.971584,1661327499.258388,119409.333,17832,3,PI,1,100,157924
1181.011179,1181.011161,1661327499.297965,119447.667,17832,3,PI,1,100,157938
1181.050756,1181.050738,1661327499.337542,119486.000,17832,3,PI,1,100,157967
1181.090504,1181.090487,1661327499.377290,119524.500,17848,2,PI,1,100,157971
1181.130253,1181.130235,1661327499.417039,119563.000,17848,2,PI,1,100,157981
1181.170174,1181.170156,1661327499.456960,119601.667,17863,3,PI,1,100,158005
1181.210095,1181.210078,1661327499.496881,119640.333,17863,3,PI,1,100,158006
1181.250016,1181.249999,1661327499.536803,119679.000,17863,3,PI,1,100,157992
1181.289937,1181.289920,1661327499.576724,119717.667,17883,3,PI,1,100,157995
1181.329858,1181.329841,1661327499.616645,119756.333,17883,3,PI,1,100,158010
1181.369780,1181.369762,1661327499.656566,119795.000,17883,3,PI,1,100,158024
1181.410045,1181.410027,1661327499.696831,119834.000,17900,2,PI,1,100,158030
1181.450310,1181.450292,1661327499.737096,119873.000,17900,2,PI,1,100,158055
1181.490231,1181.490213,1661327499.777017,119911.667,17916,3,PI,1,100,158049
1181.530152,1181.530134,1661327499.816938,119950.333,17916,3,PI,1,100,158059
1181.570073,1181.570055,1661327499.856859,119989.000,17916,3,PI,1,100,158066
1181.608961,1181.608944,1661327499.895748,120026.667,17936,3,PI,1,100,158061
1181.647850,1181.647832,1661327499.934636,120064.333,17936,3,PI,1,100,158074
1181.686739,1181.686721,1661327499.973525,120102.000,17936,3,PI,1,100,158094
1181.726488,1181.726470,1661327500.013274,120140.500,17950,2,PI,1,100,158099
1181.766237,1181.766219,1661327500.053023,120179.000,17950,2,PI,1,100,158112
1181.806158,1181.806140,1661327500.092944,120217.667,17967,3,PI,1,100,158124
1181.846079,1181.846061,1661327500.132865,120256.333,17967,3,PI,1,100,158139
1181.886000,1181.885982,1661327500.172786,120295.000,17967,3,PI,1,100,158143
1181.926265,1181.926247,1661327500.213051,120334.000,17984,2,PI,1,100,158156
1181.966530,1181.966512,1661327500.253316,120373.000,17984,2,PI,1,100,158160
1182.006451,1182.006433,1661327500.293237,120411.667,18005,3,PI,1,100,158163
1182.046372,1182.046354,1661327500.333158,120450.333,18005,3,PI,1,100,158141
1182.086293,1182.086275,1661327500.373079,120489.000,18005,3,PI,1,100,158150
1182.125870,1182.125852,1661327500.412656,120527.333,18021,3,PI,1,100,158145
1182.165447,1182.165429,1661327500.452233,120565.667,18021,3,PI,1,100,158126
1182.205024,1182.205006,1661327500.491810,120604.000,18021,3,PI,1,100,158137
1182.244256,1182.244238,1661327500.531043,120642.000,18037,3,PI,1,100,158143
1182.283489,1182.283471,1661327500.570275,120680.000,18037,3,PI,1,100,158141
1182.322722,1182.322704,1661327500.609508,120718.000,18037,3,PI,1,100,158131
1182.362471,1182.362453,1661327500.649257,120756.500,18053,2,PI,1,100,158160
1182.402220,1182.402202,1661327500.689006,120795.000,18053,2,PI,1,100,158157
1182.442141,1182.442123,1661327500.728927,120833.667,18072,3,PI,1,100,158134
1182.482062,1182.482044,1661327500.768848,120872.333,18072,3,PI,1,100,158160
1182.521983,1182.521965,1661327500.808769,120911.000,18072,3,PI,1,100,158154
1182.562248,1182.562230,1661327500.849034,120950.000,18089,3,PI,1,100,158170
1182.602513,1182.602495,1661327500.889299,120989.000,18089,3,PI,1,100,158174
1182.642778,1182.642760,1661327500.929564,121028.000,18089,3,PI,1,100,158176
1182.682011,1182.681993,1661327500.968797,121066.000,18105,2,PI,1,100,158176
1182.721244,1182.721226,1661327501.008030,121104.000,18105,2,PI,1,100,158174
1182.768220,1182.768202,1661327501.055006,121149.500,18123,2,PI,1,100,158193
1182.815196,1182.815178,1661327501.101982,121195.000,18123,2,PI,1,100,158205
1182.855117,1182.855099,1661327501.141903,121233.667,18140,3,PI,1,100,158200
1182.895038,1182.895020,1661327501.181824,121272.333,18140,3,PI,1,100,158205
1182.934959,1182.934941,1661327501.221745,121311.000,18140,3,PI,1,100,158211
1182.974536,1182.974518,1661327501.261322,121349.333,18159,3,PI,1,100,158207
1183.014112,1183.014095,1661327501.300899,121387.667,18159,3,PI,1,100,158233
1183.053689,1183.053671,1661327501.340476,121426.000,18159,3,PI,1,100,158238
1183.094471,1183.094453,1661327501.381257,121465.500,18178,2,PI,1,100,158247
1183.135252,1183.135234,1661327501.422039,121505.000,18178,2,PI,1,100,158254
1183.176206,1183.176188,1661327501.462992,121544.667,18194,3,PI,1,100,158271
1183.217159,1183.217141,1661327501.503945,121584.333,18194,3,PI,1,100,158284
1183.258112,1183.258095,1661327501.544899,121624.000,18194,3,PI,1,100,158290
1183.297861,1183.297844,1661327501.584648,121662.500,18212,2,PI,1,100,158314
1183.337610,1183.337592,1661327501.624397,121701.000,18212,2,PI,1,100,158340
1183.377531,1183.377513,1661327501.664318,121739.667,18230,3,PI,1,100,158339
1183.417452,1183.417434,1661327501.704239,121778.333,18230,3,PI,1,100,158355
1183.457373,1183.457356,1661327501.744160,121817.000,18230,3,PI,1,100,158372
1183.497639,1183.497621,1661327501.784425,121856.000,18247,3,PI,1,100,158372
1183.537904,1183.537886,1661327501.824690,121895.000,18247,3,PI,1,100,158382
1183.578169,1183.578151,1661327501.864955,121934.000,18247,3,PI,1,100,158403
1183.617402,1183.617384,1661327501.904188,121972.000,18264,2,PI,1,100,158398
1183.656634,1183.656616,1661327501.943421,122010.000,18264,2,PI,1,100,158381
1183.696555,1183.696537,1661327501.983342,122048.667,18281,3,PI,1,100,158377
1183.736476,1183.736458,1661327502.023263,122087.333,18281,3,PI,1,100,158383
1183.776397,1183.776380,1661327502.063184,122126.000,18281,3,PI,1,100,158381
1183.817179,1183.817161,1661327502.103965,122165.500,18297,2,PI,1,100,158403
1183.857960,1183.857942,1661327502.144747,122205.000,18297,2,PI,1,100,158404
1183.898225,1183.898207,1661327502.185012,122244.000,18317,3,PI,1,100,158405
1183.938490,1183.938473,1661327502.225277,122283.000,18317,3,PI,1,100,158406
1183.978756,1183.978738,1661327502.265542,122322.000,18317,3,PI,1,100,158418
1184.018677,1184.018659,1661327502.305463,122360.667,18335,3,PI,1,100,158429
1184.058598,1184.058580,1661327502.345384,122399.333,18335,3,PI,1,100,158428
1184.098519,1184.098501,1661327502.385305,122438.000,18335,3,PI,1,100,158450
1184.138268,1184.138250,1661327502.425054,122476.500,18350,2,PI,1,100,158443
1184.178017,1184.177999,1661327502.464803,122515.000,18350,2,PI,1,100,158443
1184.217593,1184.217576,1661327502.504380,122553.333,18367,3,PI,1,100,158459
1184.257170,1184.257152,1661327502.543957,122591.667,18367,3,PI,1,100,158463
1184.296747,1184.296729,1661327502.583534,122630.000,18367,3,PI,1,100,158461
1184.336496,1184.336478,1661327502.623283,122668.500,18387,2,PI,1,100,158460
1184.376245,1184.376227,1661327502.663032,122707.000,18387,2,PI,1,100,158450
1184.417199,1184.417181,1661327502.703985,122746.667,18403,3,PI,1,100,158435
1184.458152,1184.458134,1661327502.744939,122786.333,18403,3,PI,1,100,158428
1184.499105,1184.499088,1661327502.785892,122826.000,18403,3,PI,1,100,158450
1184.539026,1184.539009,1661327502.825813,122864.667,18427,3,PI,1,100,158458
1184.578948,1184.578930,1661327502.865734,122903.333,18427,3,PI,1,100,158453
1184.618869,1184.618851,1661327502.905655,122942.000,18427,3,PI,1,100,158443
1184.658790,1184.658772,1661327502.945576,122980.667,18443,3,PI,1,100,158446
1184.698711,1184.698693,1661327502.985497,123019.333,18443,3,PI,1,100,158442
1184.738632,1184.738614,1661327503.025418,123058.000,18443,3,PI,1,100,158446
1184.778381,1184.778363,1661327503.065167,123096.500,18459,2,PI,1,100,158451
1184.818129,1184.818112,1661327503.104916,123135.000,18459,2,PI,1,100,158462
1184.857362,1184.857344,1661327503.144149,123173.000,18475,3,PI,1,100,158457
1184.896595,1184.896577,1661327503.183382,123211.000,18475,3,PI,1,100,158466
1184.935828,1184.935810,1661327503.222615,123249.000,18475,3,PI,1,100,158468
1184.976093,1184.976075,1661327503.262880,123288.000,18497,3,PI,1,100,158484
1185.016358,1185.016340,1661327503.303145,123327.000,18497,3,PI,1,100,158492
1185.056623,1185.056605,1661327503.343410,123366.000,18497,3,PI,1,100,158486
1185.097405,1185.097387,1661327503.384191,123405.500,18513,2,PI,1,100,158483
1185.138186,1185.138168,1661327503.424973,123445.000,18513,2,PI,1,100,158492
1185.178107,1185.178089,1661327503.464894,123483.667,18528,3,PI,1,100,158481
1185.218028,1185.218010,1661327503.504815,123522.333,18528,3,PI,1,100,158460
1185.257949,1185.257931,1661327503.544736,123561.000,18528,3,PI,1,100,158456
1185.297698,1185.297680,1661327503.584485,123599.500,18545,2,PI,1,100,158459
1185.337447,1185.337429,1661327503.624234,123638.000,18545,2,PI,1,100,158462
1185.377368,1185.377350,1661327503.664155,123676.667,18564,3,PI,1,100,158464
1185.417289,1185.417271,1661327503.704076,123715.333,18564,3,PI,1,100,158490
1185.457210,1185.457192,1661327503.743997,123754.000,18564,3,PI,1,100,158496
1185.496787,1185.496769,1661327503.783574,123792.333,18580,3,PI,1,100,158486
1185.536364,1185.536346,1661327503.823151,123830.667,18580,3,PI,1,100,158469
1185.575940,1185.575923,1661327503.862727,123869.000,18580,3,PI,1,100,158462
1185.615173,1185.615155,1661327503.901960,123907.000,18600,2,PI,1,100,158457
1185.654406,1185.654388,1661327503.941193,123945.000,18600,2,PI,1,100,158438
1185.694327,1185.694309,1661327503.981114,123983.667,18614,3,PI,1,100,158435
1185.734248,1185.734230,1661327504.021035,124022.333,18614,3,PI,1,100,158419
1185.774169,1185.774151,1661327504.060956,124061.000,18614,3,PI,1,100,158405
1185.813918,1185.813900,1661327504.100705,124099.500,18631,2,PI,1,100,158415
1185.853667,1185.853649,1661327504.140454,124138.000,18631,2,PI,1,100,158419
1185.893932,1185.893914,1661327504.180719,124177.000,18651,3,PI,1,100,158416
1185.934197,1185.934179,1661327504.220984,124216.000,18651,3,PI,1,100,158423
1185.974462,1185.974445,1661327504.261249,124255.000,18651,3,PI,1,100,158411
1186.014039,1186.014021,1661327504.300826,124293.333,18670,3,PI,1,100,158391
1186.053616,1186.053598,1661327504.340403,124331.667,18670,3,PI,1,100,158366
1186.093193,1186.093175,1661327504.379980,124370.000,18670,3,PI,1,100,158364
1186.132426,1186.132408,1661327504.419213,124408.000,18685,2,PI,1,100,158363
1186.171658,1186.171641,1661327504.458446,124446.000,18685,2,PI,1,100,158360
1186.211235,1186.211217,1661327504.498022,124484.333,18702,3,PI,1,100,158379
1186.250812,1186.250794,1661327504.537599,124522.667,18702,3,PI,1,100,158366
1186.290389,1186.290371,1661327504.577176,124561.000,18702,3,PI,1,100,158350
1186.330310,1186.330292,1661327504.617097,124599.667,18718,3,PI,1,100,158343
1186.370231,1186.370213,1661327504.657018,124638.333,18718,3,PI,1,100,158347
1186.410152,1186.410134,1661327504.696939,124677.000,18718,3,PI,1,100,158338
1186.450417,1186.450399,1661327504.737204,124716.000,18735,2,PI,1,100,158320
1186.490682,1186.490665,1661327504.777469,124755.000,18735,2,PI,1,100,158319
1186.530603,1186.530586,1661327504.817390,124793.667,18751,3,PI,1,100,158326
1186.570524,1186.570507,1661327504.857311,124832.333,18751,3,PI,1,100,158328
1186.610445,1186.610428,1661327504.897233,124871.000,18751,3,PI,1,100,158336
1186.650366,1186.650349,1661327504.937154,124909.667,18767,3,PI,1,100,158346
1186.690288,1186.690270,1661327504.977075,124948.333,18767,3,PI,1,100,158335
1186.730209,1186.730191,1661327505.016996,124987.000,18767,3,PI,1,100,158334
1186.768925,1186.768907,1661327505.055712,125024.500,18783,2,PI,1,100,158315
1186.807642,1186.807624,1661327505.094429,125062.000,18783,2,PI,1,100,158297
1186.847563,1186.847545,1661327505.134350,125100.667,18800,3,PI,1,100,158295
1186.887484,1186.887466,1661327505.174271,125139.333,18800,3,PI,1,100,158288
1186.927405,1186.927387,1661327505.214192,125178.000,18800,3,PI,1,100,158265
1186.967670,1186.967652,1661327505.254457,125217.000,18821,2,PI,1,100,158246
1187.007935,1187.007917,1661327505.294722,125256.000,18821,2,PI,1,100,158256
1187.047512,1187.047494,1661327505.334299,125294.333,18838,3,PI,1,100,158261
1187.087089,1187.087071,1661327505.373876,125332.667,18838,3,PI,1,100,158261
1187.126666,1187.126648,1661327505.413453,125371.000,18838,3,PI,1,100,158256
1187.166587,1187.166569,1661327505.453374,125409.667,18854,3,PI,1,100,158255
1187.206508,1187.206490,1661327505.493295,125448.333,18854,3,PI,1,100,158234
1187.246429,1187.246411,1661327505.533216,125487.000,18854,3,PI,1,100,158239
1187.286178,1187.286160,1661327505.572965,125525.500,18872,2,PI,1,100,158266
1187.325926,1187.325909,1661327505.612714,125564.000,18872,2,PI,1,100,158261
1187.365159,1187.365141,1661327505.651947,125602.000,18893,3,PI,1,100,158249
1187.404392,1187.404374,1661327505.691179,125640.000,18893,3,PI,1,100,158266
1187.443625,1187.443607,1661327505.730412,125678.000,18893,3,PI,1,100,158273
1187.483890,1187.483872,1661327505.770677,125717.000,18910,3,PI,1,100,158279
1187.524155,1187.524137,1661327505.810942,125756.000,18910,3,PI,1,100,158277
1187.564420,1187.564402,1661327505.851207,125795.000,18910,3,PI,1,100,158288
1187.610364,1187.610346,1661327505.897151,125839.500,18926,2,PI,1,100,158279
1187.656307,1187.656290,1661327505.943095,125884.000,18926,2,PI,1,100,158277
1187.695540,1187.695522,1661327505.982327,125922.000,18942,2,PI,1,100,158285
1187.734773,1187.734755,1661327506.021560,125960.000,18942,2,PI,1,100,158304
1187.775038,1187.775020,1661327506.061825,125999.000,18960,3,PI,1,100,158294
1187.815303,1187.815285,1661327506.102090,126038.000,18960,3,PI,1,100,158277
1187.855568,1187.855550,1661327506.142356,126077.000,18960,3,PI,1,100,158271
1187.896522,1187.896504,1661327506.183309,126116.667,18978,3,PI,1,100,158256
1187.937475,1187.937457,1661327506.224262,126156.333,18978,3,PI,1,100,158272
1187.978429,1187.978411,1661327506.265216,126196.000,18978,3,PI,1,100,158280
1188.019210,1188.019192,1661327506.305997,126235.500,18996,2,PI,1,100,158283
1188.059991,1188.059974,1661327506.346779,126275.000,18996,2,PI,1,100,158279
1188.099912,1188.099895,1661327506.386700,126313.667,19011,3,PI,1,100,158280
1188.139833,1188.139816,1661327506.426621,126352.333,19011,3,PI,1,100,158283
1188.179754,1188.179737,1661327506.466542,126391.000,19011,3,PI,1,100,158273
1188.218471,1188.218453,1661327506.505258,126428.500,19027,2,PI,1,100,158287
1188.257187,1188.257170,1661327506.543975,126466.000,19027,2,PI,1,100,158293
1188.296420,1188.296402,1661327506.583208,126504.000,19045,3,PI,1,100,158282
1188.335653,1188.335635,1661327506.622440,126542.000,19045,3,PI,1,100,158296
1188.374886,1188.374868,1661327506.661673,126580.000,19045,3,PI,1,100,158296
1188.415495,1188.415477,1661327506.702282,126619.333,19063,3,PI,1,100,158292
1188.456104,1188.456086,1661327506.742892,126658.667,19063,3,PI,1,100,158293
1188.496714,1188.496696,1661327506.783501,126698.000,19063,3,PI,1,100,158305
1188.536462,1188.536445,1661327506.823250,126736.500,19080,2,PI,1,100,158304
1188.576211,1188.576194,1661327506.862999,126775.000,19080,2,PI,1,100,158298
1188.616132,1188.616115,1661327506.902920,126813.667,19097,3,PI,1,100,158300
1188.656053,1188.656036,1661327506.942841,126852.333,19097,3,PI,1,100,158318
1188.695974,1188.695957,1661327506.982762,126891.000,19097,3,PI,1,100,158324
1188.735896,1188.735878,1661327507.022683,126929.667,19114,3,PI,1,100,158324
1188.775817,1188.775799,1661327507.062604,126968.333,19114,3,PI,1,100,158309
1188.815738,1188.815720,1661327507.102525,127007.000,19114,3,PI,1,100,158232
1188.854970,1188.854953,1661327507.141758,127045.000,19131,2,PI,1,100,158049
1188.894203,1188.894185,1661327507.180990,127083.000,19131,2,PI,1,100,157819
1188.934812,1188.934795,1661327507.221600,127122.333,19153,3,PI,1,100,157711
1188.975422,1188.975404,1661327507.262209,127161.667,19153,3,PI,1,100,157712
1189.016031,1189.016013,1661327507.302819,127201.000,19153,3,PI,1,100,157776
1189.056296,1189.056278,1661327507.343084,127240.000,19169,2,PI,1,100,157884
1189.096561,1189.096544,1661327507.383349,127279.000,19169,2,PI,1,100,157933
1189.136482,1189.136465,1661327507.423270,127317.667,19186,3,PI,1,100,158008
1189.176403,1189.176386,1661327507.463191,127356.333,19186,3,PI,1,100,158154
1189.216324,1189.216307,1661327507.503112,127395.000,19186,3,PI,1,100,158321
1189.255901,1189.255883,1661327507.542689,127433.333,19203,3,PI,1,100,158469
1189.295478,1189.295460,1661327507.582266,127471.667,19203,3,PI,1,100,158621
1189.335055,1189.335037,1661327507.621843,127510.000,19203,3,PI,1,100,158755
1189.375320,1189.375302,1661327507.662108,127549.000,19220,2,PI,1,100,158876
1189.415585,1189.415568,1661327507.702373,127588.000,19220,2,PI,1,100,159026
1189.455162,1189.455144,1661327507.741950,127626.333,19238,3,PI,1,100,159134
1189.494739,1189.494721,1661327507.781527,127664.667,19238,3,PI,1,100,159242
1189.534316,1189.534298,1661327507.821104,127703.000,19238,3,PI,1,100,159304
1189.574581,1189.574563,1661327507.861369,127742.000,19256,2,PI,1,100,159305
1189.614846,1189.614828,1661327507.901634,127781.000,19256,2,PI,1,100,159382
1189.655455,1189.655438,1661327507.942243,127820.333,19272,3,PI,1,100,159369
1189.696065,1189.696047,1661327507.982852,127859.667,19272,3,PI,1,100,159254
1189.736674,1189.736656,1661327508.023462,127899.000,19272,3,PI,1,100,159168
1189.776595,1189.776577,1661327508.063383,127937.667,19289,3,PI,1,100,159211
1189.816516,1189.816498,1661327508.103304,127976.333,19289,3,PI,1,100,159263
1189.856437,1189.856419,1661327508.143225,128015.000,19289,3,PI,1,100,159233
1189.896702,1189.896685,1661327508.183490,128054.000,19311,2,PI,1,100,159192
1189.936967,1189.936950,1661327508.223755,128093.000,19311,2,PI,1,100,159229
1189.976889,1189.976871,1661327508.263676,128131.667,19332,3,PI,1,100,159241
1190.016810,1190.016792,1661327508.303597,128170.333,19332,3,PI,1,100,159215
1190.056731,1190.056713,1661327508.343518,128209.000,19332,3,PI,1,100,159212
1190.095963,1190.095946,1661327508.382751,128247.000,19346,3,PI,1,100,159220
1190.135196,1190.135178,1661327508.421984,128285.000,19346,3,PI,1,100,159219
1190.174429,1190.174411,1661327508.461216,128323.000,19346,3,PI,1,100,159211
1190.215210,1190.215192,1661327508.501998,128362.500,19363,2,PI,1,100,159219
1190.255991,1190.255974,1661327508.542779,128402.000,19363,2,PI,1,100,159199
1190.295912,1190.295895,1661327508.582700,128440.667,19380,3,PI,1,100,159209
1190.335834,1190.335816,1661327508.622621,128479.333,19380,3,PI,1,100,159230
1190.375755,1190.375737,1661327508.662542,128518.000,19380,3,PI,1,100,159256
1190.416020,1190.416002,1661327508.702807,128557.000,19397,2,PI,1,100,159254
1190.456285,1190.456267,1661327508.743073,128596.000,19397,2,PI,1,100,159251
1190.496206,1190.496188,1661327508.782994,128634.667,19412,3,PI,1,100,159241
1190.536127,1190.536109,1661327508.822915,128673.333,19412,3,PI,1,100,159235
1190.576048,1190.576030,1661327508.862836,128712.000,19412,3,PI,1,100,159217
1190.615969,1190.615951,1661327508.902757,128750.667,19432,3,PI,1,100,159226
1190.655890,1190.655872,1661327508.942678,128789.333,19432,3,PI,1,100,159221
1190.695811,1190.695793,1661327508.982599,128828.000,19432,3,PI,1,100,159211
1190.734527,1190.734510,1661327509.021315,128865.500,19450,2,PI,1,100,159206
1190.773244,1190.773226,1661327509.060032,128903.000,19450,2,PI,1,100,159202
1190.814197,1190.814180,1661327509.100985,128942.667,19467,3,PI,1,100,159207
1190.855151,1190.855133,1661327509.141939,128982.333,19467,3,PI,1,100,159217
1190.896104,1190.896087,1661327509.182892,129022.000,19467,3,PI,1,100,159216
1190.936370,1190.936352,1661327509.223157,129061.000,19486,2,PI,1,100,159214
1190.976635,1190.976617,1661327509.263423,129100.000,19486,2,PI,1,100,159208
1191.016556,1191.016538,1661327509.303344,129138.667,19503,3,PI,1,100,159226
1191.056477,1191.056459,1661327509.343265,129177.333,19503,3,PI,1,100,159223
1191.096398,1191.096380,1661327509.383186,129216.000,19503,3,PI,1,100,159226
1191.136319,1191.136301,1661327509.423107,129254.667,19521,3,PI,1,100,159246
1191.176240,1191.176222,1661327509.463028,129293.333,19521,3,PI,1,100,159241
1191.216161,1191.216143,1661327509.502949,129332.000,19521,3,PI,1,100,159238
1191.256426,1191.256408,1661327509.543214,129371.000,19539,2,PI,1,100,159245
1191.296691,1191.296673,1661327509.583479,129410.000,19539,2,PI,1,100,159227
1191.335924,1191.335906,1661327509.622712,129448.000,19557,3,PI,1,100,159220
1191.375157,1191.375139,1661327509.661945,129486.000,19557,3,PI,1,100,159192
1191.414389,1191.414372,1661327509.701177,129524.000,19557,3,PI,1,100,159197
1191.454138,1191.454121,1661327509.740926,129562.500,19573,2,PI,1,100,159205
1191.493887,1191.493869,1661327509.780675,129601.000,19573,2,PI,1,100,159191
1191.533464,1191.533446,1661327509.820252,129639.333,19589,3,PI,1,100,159190
1191.573041,1191.573023,1661327509.859829,129677.667,19589,3,PI,1,100,159186
1191.612618,1191.612600,1661327509.899406,129716.000,19589,3,PI,1,100,159174
1191.652539,1191.652521,1661327509.939327,129754.667,19606,3,PI,1,100,159175
1191.692460,1191.692442,1661327509.979248,129793.333,19606,3,PI,1,100,159173
1191.732381,1191.732363,1661327510.019169,129832.000,19606,3,PI,1,100,159182
1191.772646,1191.772628,1661327510.059434,129871.000,19622,2,PI,1,100,159170
1191.812911,1191.812893,1661327510.099699,129910.000,19622,2,PI,1,100,159171
1191.852832,1191.852815,1661327510.139620,129948.667,19639,3,PI,1,100,159174
1191.892753,1191.892736,1661327510.179541,129987.333,19639,3,PI,1,100,159173
1191.932674,1191.932657,1661327510.219462,130026.000,19639,3,PI,1,100,159177
1191.971907,1191.971889,1661327510.258695,130064.000,19660,3,PI,1,100,159165
1192.011140,1192.011122,1661327510.297928,130102.000,19660,3,PI,1,100,159152
1192.050372,1192.050355,1661327510.337161,130140.000,19660,3,PI,1,100,159134
1192.090121,1192.090104,1661327510.376909,130178.500,19678,2,PI,1,100,159115
1192.129870,1192.129853,1661327510.416658,130217.000,19678,2,PI,1,100,159092
1192.169791,1192.169774,1661327510.456579,130255.667,19694,3,PI,1,100,159094
1192.209712,1192.209695,1661327510.496500,130294.333,19694,3,PI,1,100,159090
1192.249633,1192.249616,1661327510.536422,130333.000,19694,3,PI,1,100,159080
1192.289554,1192.289537,1661327510.576343,130371.667,19712,3,PI,1,100,159071
1192.329475,1192.329458,1661327510.616264,130410.333,19712,3,PI,1,100,159069
1192.369396,1192.369379,1661327510.656185,130449.000,19712,3,PI,1,100,159055
1192.409662,1192.409644,1661327510.696450,130488.000,19728,2,PI,1,100,159042
1192.449927,1192.449909,1661327510.736715,130527.000,19728,2,PI,1,100,159031
1192.489676,1192.489658,1661327510.776464,130565.500,19745,2,PI,1,100,159027
1192.529425,1192.529407,1661327510.816213,130604.000,19745,2,PI,1,100,159027
1192.573475,1192.573458,1661327510.860264,130646.667,19762,3,PI,1,100,159011
1192.617526,1192.617508,1661327510.904315,130689.333,19762,3,PI,1,100,159001
1192.661577,1192.661559,1661327510.948365,130732.000,19762,3,PI,1,100,159003
1192.701498,1192.701480,1661327510.988286,130770.667,19781,3,PI,1,100,158986
1192.741419,1192.741401,1661327511.028207,130809.333,19781,3,PI,1,100,158984
1192.781340,1192.781322,1661327511.068128,130848.000,19781,3,PI,1,100,158969
1192.820573,1192.820555,1661327511.107361,130886.000,19799,2,PI,1,100,158938
1192.859805,1192.859788,1661327511.146594,130924.000,19799,2,PI,1,100,158913
1192.899382,1192.899365,1661327511.186171,130962.333,19817,3,PI,1,100,158894
1192.938959,1192.938942,1661327511.225748,131000.667,19817,3,PI,1,100,158874
1192.978536,1192.978518,1661327511.265324,131039.000,19817,3,PI,1,100,158860
1193.018801,1193.018784,1661327511.305589,131078.000,19835,2,PI,1,100,158848
1193.059066,1193.059049,1661327511.345855,131117.000,19835,2,PI,1,100,158836
1193.100020,1193.100002,1661327511.386808,131156.667,19852,3,PI,1,100,158823
1193.140973,1193.140956,1661327511.427762,131196.333,19852,3,PI,1,100,158817
1193.181927,1193.181909,1661327511.468715,131236.000,19852,3,PI,1,100,158803
1193.222192,1193.222174,1661327511.508980,131275.000,19869,3,PI,1,100,158787
1193.262457,1193.262439,1661327511.549245,131314.000,19869,3,PI,1,100,158787
1193.302722,1193.302705,1661327511.589511,131353.000,19869,3,PI,1,100,158787
1193.342987,1193.342970,1661327511.629776,131392.000,19888,2,PI,1,100,158775
1193.383253,1193.383235,1661327511.670041,131431.000,19888,2,PI,1,100,158778
1193.422141,1193.422124,1661327511.708930,131468.667,19902,3,PI,1,100,158787
1193.461030,1193.461012,1661327511.747818,131506.333,19902,3,PI,1,100,158776
1193.499918,1193.499901,1661327511.786707,131544.000,19902,3,PI,1,100,158746
1193.539839,1193.539822,1661327511.826628,131582.667,19923,3,PI,1,100,158726
1193.579760,1193.579743,1661327511.866549,131621.333,19923,3,PI,1,100,158724
1193.619681,1193.619664,1661327511.906470,131660.000,19923,3,PI,1,100,158697
1193.659430,1193.659413,1661327511.946219,131698.500,19939,2,PI,1,100,158676
1193.699179,1193.699162,1661327511.985968,131737.000,19939,2,PI,1,100,158669
1193.740477,1193.740459,1661327512.027265,131777.000,19958,3,PI,1,100,158656
1193.781774,1193.781757,1661327512.068563,131817.000,19958,3,PI,1,100,158648
1193.823072,1193.823054,1661327512.109860,131857.000,19958,3,PI,1,100,158642
1193.862821,1193.862803,1661327512.149610,131895.500,19976,2,PI,1,100,158643
1193.902570,1193.902552,1661327512.189358,131934.000,19976,2,PI,1,100,158617
1193.942491,1193.942473,1661327512.229280,131972.667,19994,3,PI,1,100,158611
1193.982412,1193.982394,1661327512.269201,132011.333,19994,3,PI,1,100,158624
1194.022333,1194.022315,1661327512.309122,132050.000,19994,3,PI,1,100,158634
1194.061566,1194.061548,1661327512.348354,132088.000,20010,3,PI,1,100,158632
1194.100798,1194.100781,1661327512.387587,132126.000,20010,3,PI,1,100,158626
1194.140031,1194.140014,1661327512.426820,132164.000,20010,3,PI,1,100,158627
1194.181329,1194.181311,1661327512.468117,132204.000,20027,2,PI,1,100,158596
1194.222626,1194.222609,1661327512.509415,132244.000,20027,2,PI,1,100,158565
1194.262892,1194.262874,1661327512.549680,132283.000,20044,3,PI,1,100,158502
1194.303157,1194.303139,1661327512.589945,132322.000,20044,3,PI,1,100,158390
1194.343422,1194.343404,1661327512.630210,132361.000,20044,3,PI,1,100,158223
1194.383171,1194.383153,1661327512.669959,132399.500,20060,2,PI,1,100,158100
1194.422920,1194.422902,1661327512.709708,132438.000,20060,2,PI,1,100,158005
1194.462841,1194.462823,1661327512.749629,132476.667,20077,3,PI,1,100,157915
1194.502762,1194.502744,1661327512.789550,132515.333,20077,3,PI,1,100,157876
1194.542683,1194.542665,1661327512.829471,132554.000,20077,3,PI,1,100,157833
1194.582604,1194.582586,1661327512.869392,132592.667,20095,3,PI,1,100,157822
1194.622525,1194.622507,1661327512.909313,132631.333,20095,3,PI,1,100,157812
